date,avg_monthly_price,price,year,month,month_name,quarter,season,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,diff_1,sin_month,cos_month,weight,iqr_outlier,zscore,zscore_outlier,roll_3,roll_6,roll_12,ewm_24,price_diff,pct_change,rolling_std3,rolling_std6
2016-08-01,8443,9.041211408968211,2016,8,Aug,3,Monsoon,9.053803514155955,9.032289682032873,9.016391478941248,8.955835144218959,9.034161558376692,0.018776129407102025,-0.012592105187744451,-0.8660254037844385,-0.5000000000000004,0.06720551273974978,False,0.13616327598831424,False,8595.333333333334,8614.5,8388.416666666666,8446.208181860577,-107.0,-1.2514619883040923,91.46766277398768,209.39054419912281
2016-09-01,8793,9.081824949740755,2016,9,Sep,3,Monsoon,9.041211408968211,9.053803514155955,9.032289682032873,8.998631198287637,9.042434868385678,0.010808972331615525,0.040613540772543644,-1.0,-1.8369701987210297e-16,0.06720551273974978,False,0.26158099746727387,False,8844.333333333334,8721.0,8392.75,8473.95152731173,350.0,4.145445931540914,179.34975141699263,266.14582469015886
2016-10-01,9297,9.13755460225053,2016,10,Oct,4,Post-Monsoon,9.081824949740755,9.041211408968211,9.053803514155955,9.009080614161977,9.058946624288307,0.020789507206698695,0.05572965250977546,-0.8660254037844386,0.5000000000000001,0.06720551273974978,False,0.4421825163969757,False,8988.333333333334,8715.833333333334,8362.75,8539.795405126792,504.0,5.731832139201631,429.30797026533185,383.47503178173775
2016-11-01,8875,9.091106284052485,2016,11,Nov,4,Post-Monsoon,9.13755460225053,9.081824949740755,9.041211408968211,9.014568767457824,9.086863653653166,0.04836883424064181,-0.04644831819804551,-0.5000000000000004,0.8660254037844384,0.06720551273974978,False,0.2909645779280587,False,8836.333333333334,8623.166666666666,8323.916666666666,8566.61177271665,-422.0,-4.539098633967942,270.4391490397429,344.03778862212897
2016-12-01,8337,9.028578658440741,2016,12,Dec,4,Winter,9.091106284052485,9.13755460225053,9.081824949740755,8.956479847999912,9.103495278681256,0.029859067854704355,-0.06252762561174308,-2.4492935982947064e-16,1.0,0.06720551273974978,False,0.09817962319754361,False,8402.0,8503.5,8255.25,8548.242830899319,-538.0,-6.061971830985913,481.1666378016446,350.5700595696549
2017-01-01,7994,8.986571625268054,2017,1,Jan,1,Winter,9.028578658440741,9.091106284052485,9.13755460225053,8.962904128092928,9.085746514914584,0.05468532185348867,-0.04200703317268761,0.49999999999999994,0.8660254037844387,0.09071795328941251,False,0.0247297438518368,False,8018.666666666667,8324.5,8156.833333333333,8503.903404427374,-343.0,-4.114189756507136,444.0821995982304,459.677459385025
2017-02-01,7725,8.952346543226227,2017,2,Feb,1,Winter,8.986571625268054,9.028578658440741,9.091106284052485,8.945593270806897,9.035418855920426,0.052601948138504925,-0.03422508204182684,0.8660254037844386,0.5000000000000001,0.09071795328941251,False,0.12112222121709433,False,7812.666666666667,8033.333333333333,8030.75,8441.591132073185,-269.0,-3.36502376782587,306.74473643949267,590.7350505937535
2017-03-01,7719,8.951569643018821,2017,3,Mar,1,Summer,8.952346543226227,8.986571625268054,9.028578658440741,8.997147151515142,8.989165608978341,0.03818220018720758,-0.0007769002074056175,1.0,6.123233995736766e-17,0.09071795328941251,False,0.12327223929959079,False,7664.666666666667,7789.5,7897.5,8383.783841507331,-6.0,-0.07766990291262488,157.0679258579962,645.6351136671584
2017-04-01,7550,8.929435283803425,2017,4,Apr,2,Summer,8.951569643018821,8.952346543226227,8.986571625268054,8.989319566042951,8.963495937171034,0.01998790707765094,-0.022134359215396415,0.8660254037844387,-0.4999999999999998,0.09071795328941251,False,0.18383108195657413,False,7560.333333333333,7597.833333333333,7761.666666666667,8317.081134186745,-169.0,-2.189402772379845,99.34955124877203,495.91316444179137
2017-05-01,7412,8.910990494656719,2017,5,May,2,Summer,8.929435283803425,8.951569643018821,8.952346543226227,9.016391478941248,8.944450490016157,0.013009350740492618,-0.018444789146705887,0.49999999999999994,-0.8660254037844387,0.09071795328941251,False,0.2332814978539925,False,7383.0,7438.333333333333,7585.916666666667,8244.674643451806,-138.0,-1.8278145695364234,153.76063648844584,331.83535073889345
